gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3418865033	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/ae2957fecb5dccd8d414595da9aa560f.jpg											
3418865032	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/43hfe6gv6r2q3u4dbeifvdl8qkuhl9ah.jpg											
3418865031	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/f26e9d07e38e7933a6e0f1e613f6c1c1.jpg											
3418865030	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/d86d3b4e69bddf40f70f827bd29ebdce.jpg											
3418865029	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/05/0a4f88e12ba804c445230df9bf8da44a.jpg											
3418865028	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/8240268689bcb49c8a9414ee577dae70.jpg											
3418865027	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/10/4hft8wbt74dvig98nb0ebw3b82g9fp93.jpg											
3418865026	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/05/e1633f15c66c6dbf9e02641260524499.jpg											
3418865025	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/09/00l6arr8fll9fpd1u7o66l2nmodwp82h.jpg											
3418865024	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/12/zgdrpgfawrhpbo9ws0p040h2pzvnt36g.jpg											
3418865023	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/07/d51c23faeec479f4f2667df048a41c2e.jpg											
3418865022	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/03/41411719b69adbef3e0ee7579a41e4e6.jpg											
3418865021	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/12/eyh52evgb44v6gso5n4gg8muqd71c423.jpg											
3418865020	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/04/566b8150b1700ef4bbb1e4f1cfd28c42.jpg											
3418865019	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/03/1e34a0faeb468837606cffad1333e163.jpg											
3418865016	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/08/pvoczwjjgcdgcmog532qasqx3f79wfxs.jpg											
3418865015	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/da768d836686ce269063f539a5a21485.jpg											
3418865014	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/04/307778587edb767d37bac5462f903ad5.jpg											
3418865012	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/etyns3vokwpuofndp345dwakdxmjdhgg.jpg											
3418865011	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/06/35a1e35d29546e6693aa6150cfda512f.jpg											
3418865008	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/08/b7f2ebm46pu865t7inki2arc4da6ef36.jpg											
3418865003	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/03/4588f70bdafa2667496312de864f9cce.jpg											
3418865001	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/33f62affa79eeb365bd9d620900dc344.jpg											
3418865000	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/8bgckdg6cgis1g2dwm965qdzwkrh0tko.jpg											
3418864999	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/01/cd74dcc3e61c1b4a2bddf4a741045009.jpg											
3418864997	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/02/56fa0fde0d3aef01437c0122ca22e1a4.jpg											
3418864996	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/157ad40b427a30ea635e11f7dbb4bcdb.jpg											
3418864994	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/07/ce93a36b7b0e0406d7de4bbff61d499d.jpg											
3418864992	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/07/5e2bedeb286d1770268dcb86b1776d29.jpg											
3418864991	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/07/115aa58b2b0df744e0b8a4e0a989891e.jpg											
3418864990	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/7011cbac49021cd0e300ae953b9554ed.jpg											
3418864989	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/06/52644f0d132b79ee291df2fb4eb0f914.jpg											
3418864987	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/h9243jt08ef8qyujyubceke9npxv5q6u.jpg											
3418864986	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/4d85c0b24fa9a9d8a76a28ba141d7795.jpg											
3418864985	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/11/o674owsc1bbto1g7xrciaywhhnyo34xk.jpg											
3418864977	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/10/2a36ede635-1443814778085.jpg											
3418864976	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/07/4510be833b512fea6e5d2da13c6449ab.jpg											
3418864974	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/526e9ab34f7dfd24a804c1b64287da03.jpg											
3418864972	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/d49f86ed837f05236431a683285401d2.jpg											
3418864971	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/rk9zsqfxi7xvpuepomh6r02x6q6l2p5q.jpg											
3418864970	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/962c49d354d87234eadd01d8c570c670.jpg											
3418864968	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/52980e7f89aba77168b6c1ebf7642c45.jpg											
3418864967	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/063edb7b6cc6d1081d19f30d2da28889.jpg											
3418864966	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/06/f271283703-557fed2c9d4b7-web-3136.jpg											
3418864965	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/3ab1a90c96-roadkill-2014-08-01-1400.jpg											
3418864964	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/bc694a4b616342afd2bd6386b52972ff.jpg											
3418864963	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/4c9ded4ca745d0b0d2f40848c04e480e.jpg											
3418864962	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/10/9284e29255-1443945189733.jpg											
3418864961	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/c1mto2zjpgullhmpove1x2ir3t8hdkre.jpg											
3418864959	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/4ba6d6dd1e-roadkill-2014-08-07-0802.jpg											
3418864958	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/7d9f957e958e8c8b6209458a39439bb9.jpg											
3418864957	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/54c7c753c9-roadkill-2014-08-01-1140.jpg											
3418864956	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/1ccca83775-roadkill-2014-08-04-1850.jpg											
3418864955	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/cf634263ff-roadkill-2014-08-04-1032.jpg											
3418864954	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/defaa0f7d0a170199b5a160ee3609aaf.jpg											
3418864950	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/b708629df0024202000b131e53fec932.jpg											
3418864949	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/11/txiqn7ayj2lic2lq1vkctbp86osh8r9u.jpg											
3418864947	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/af47c8fb26c13ffb657d998787b40209.jpg											
3418864946	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/f306ffb7d57c02b12c23a447cd69e050.jpg											
3418864945	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/05/0wnxibkb56owmddqqzgsp7prpbteicd5.jpg											
3418864944	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/e3266d36afd30eec390e472f8c452d4d.jpg											
3418864943	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/df264c374fdef91d373ea960e1ce7415.jpg											
3418864942	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/b60345d51d-roadkill-2014-08-07-0729.jpg											
3418864941	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/1604edb50ce6f2e18349041a4c4d90bc.jpg											
3418864940	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/0d83cb389acb9d1f2fab3d399a712ce0.jpg											
3418864939	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/a0475418993be0c9bef81b3a159cf033.jpg											
3418864938	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/fd738762ea4777c6588c393ded5551d8.jpg											
3418864936	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/12d528aef93f8636ffccfc905b53e58c.jpg											
3418864935	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/506fbbd18e-roadkill-2014-08-07-0736.jpg											
3418864933	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/11/5387f56c1ae515cd585edfcc98963126.jpg											
3418864932	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/4b6ed1afa316ff31043afd9b34a949f0.jpg											
3418864931	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/27c268f2ed074ad781604d6345995db7.jpg											
3418864930	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/10/o42jowuoxy3olpdyapnv3l1ocn5p8asb.jpg											
3418864929	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/5f1a0e4957-roadkill-2014-08-08-0732.jpg											
3418864927	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/4f37d5b5919d0385636834d907b87797.jpg											
3418864926	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/02/663e8b32a6b5199c6b355ce53004ab60.jpg											
3418864925	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/4c9529f12f7b86518d052719de8eac09.jpg											
3418864924	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/d2e1774d825608cdd19d1f22d1b5361e.jpg											
3418864923	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/05/9e5ee10259fd2580aec10568daf4bfd1.jpg											
3418864922	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/a980067feda2312569fdc8aea94dca2d.jpg											
3418864919	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/11a63dd0cf5cc9ec1e7630cfc3171e2f.jpg											
3418864917	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/313222b70cc3b6fdf320e0620502a7ba.jpg											
3418864916	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/d0b2acef5a4b702adbc77933ee9c43c8.jpg											
3418864915	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/cdae71f674-roadkill-2014-08-05-1726.jpg											
3418864914	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/d3fcce1d7d-roadkill-2014-08-08-0819.jpg											
3418864913	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/7e3367d52c-roadkill-2014-08-08-0801.jpg											
3418864912	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/b1e31f78b7a1aac4a668a23e9a915ad4.jpg											
3418864911	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/de8e8c7883-roadkill-2014-08-07-0907.jpg											
3418864909	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/b098e7d921-roadkill-2014-08-07-0905.jpg											
3418864908	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/e38d5b5f63-roadkill-2014-08-07-0909.jpg											
3418864907	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/695cdfa73c6c8f9310b3a1fd36d1fb05.jpg											
3418864906	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/5a41608e0d779c73064d9271c95f0e4a.jpg											
3418864904	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/4c07cee13a1bb12acbc4212381ffe216.jpg											
3418864903	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/10/513d56f56a000726630a9b5fda6bac54.jpg											
3418864900	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/e80867acc17f87ed3cfc9a8eb3a5ebdf.jpg											
3418864898	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/g164jo6lic3pwubyntd5d9bymr1lva23.jpg											
3418864897	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/05/d01a205b9f082e736a97a713b90e8cca.jpg											
3418864896	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/cf70cdb73445f146415d37b4964462d2.jpg											
3418864895	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/f683ac417546c754309d6a1926dbcb7f.jpg											
3418864894	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/95c7dcac91-roadkill-2014-08-07-0809.jpg											
3418864893	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/3fa749149b3b3d174d54f6e037caa178.jpg											
3418864892	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/941c32344b-roadkill-2014-08-07-0846.jpg											
3418864891	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/0606fa36966abdec0a486a4fcdac4e05.jpg											
3418864890	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/01e918249f-roadkill-2014-07-25-0941.jpg											
3418864886	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/4f8732e1e8-roadkill-2014-04-12-1120.jpg											
3418864883	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/10/1e382f226b7105eec57186625bb8dc9f.jpg											
3418864882	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/11/61f07edd8ebae55f62d8cee688852420.jpg											
3418864881	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/11/f670da58c7349c3853aa53412003941a.jpg											
3418864880	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/8737e1d2c4-roadkill-2014-04-12-1138.jpg											
3418864878	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/d69fbb96c3e57f17cc85866785c599bf.jpg											
3418864877	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/11/kwk4i8xzk9dwlm100a9p2ofqdprf2yr5.jpg											
3418864876	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/02/sxnco9wruspr57534b7ff8zko26bumn5.jpg											
3418864875	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/375d1b927b-roadkill-2014-07-26-1015.jpg											
3418864874	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/12/ic4p6pj4q2pycs6wtcgf0ee1hbuen9ul.jpg											
3418864871	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/51afc407bec3a82508ad4ffae25b6195.jpg											
3418864870	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/e49d217753-roadkill-2014-07-25-1850.jpg											
3418864869	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/0028f05621-roadkill-2014-07-26-0948.jpg											
3418864868	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/09502f4afb9d09f065d8f5a5ca24c11e.jpg											
3418864867	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/c77186a24a8ed03a0efd9f7960665281.jpg											
3418864866	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/09/6lqdlq4ic1hgxo59i01rmef43vm4cdfz.jpg											
3418864865	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/fdeb386b29-roadkill-2014-04-14-1509.jpg											
3418864864	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/09/u55etivc8d55e2glwpjag4oh49pwak2c.jpg											
3418864863	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/06/1f9f8ab156-557aa10d27385-webkbAM0217.jpg											
3418864862	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/6th1j1g4lg6k2ul11nsxc17j21tzfy7a.jpg											
3418864861	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/2b69f43fed-roadkill-2014-07-26-1031.jpg											
3418864860	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/09/r9e7ybf42q1x7m0p0l6d7h3dte6ro3ef.jpg											
3418864859	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/c15fef6431-roadkill-2014-04-13-0140.jpg											
3418864858	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/09/2b528ad133e4865d7b69f1c709d7b0ac.jpg											
3418864857	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/2a0dadc77c-roadkill-2014-04-14-1230.jpg											
3418864856	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/f78aeb898e-roadkill-2014-04-13-1710.jpg											
3418864854	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/6ef20a511c-roadkill-2014-04-14-0645.jpg											
3418864853	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/11/kd5ou51bkn1t0439azj09lvjn0wil5hl.jpg											
3418864852	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/6fe68ab7dd-roadkill-2014-07-26-0959.jpg											
3418864851	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/2562b2ac2f-roadkill-2014-04-14-1430.jpg											
3418864850	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/073a9be3c0c686672ad0f662c4727095.jpg											
3418864849	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/yjxctnsuenl98y3z0xerkb4tgxj9t3rm.jpg											
3418864848	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/04/ef138b6e9a-roadkill-2014-05-19-1301.jpg											
3418864846	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/05/ea1fad7ff6e0ebc0175e4d34cc3958d0.jpg											
3418864845	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/7db43b468781fe53509949e9df31bb65.jpg											
3418864844	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/169c69b613-roadkill-2014-07-25-1839.jpg											
3418864843	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/01/lguv4zszls3khlrui94cmmw143eox84d.jpg											
3418864842	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/8ee244caef-roadkill-2014-07-25-1831.jpg											
3418864841	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/04/ade7b4cc6605a202239c7cf37fda3c4c.jpg											
3418864840	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/0425c9306a8ed39213e35bf25659b5fb.jpg											
3418864839	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/141d9d983ceea7964cd1ff62888b1a61.jpg											
3418864838	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/3c93f02f1cc03a33dacf11f5f26fbaf2.jpg											
3418864837	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/05/cuhtbvxiexn51zp4ht1zsh40gd85pzn6.jpg											
3418864836	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/30115158a8207efc4605b54a6a49c204.jpg											
3418864835	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/f66af54f8e2dac0f8d75b9a3f35da4a8.jpg											
3418864834	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/4850ca8d70dca0f23e88ff15ba903456.jpg											
3418864833	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/625b56230a4331951a8811b37792aa33.jpg											
3418864832	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/154aa0b652db098f4a03698b1ba4bc15.jpg											
3418864831	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/82ccf2961a-roadkill-2014-07-27-1318.jpg											
3418864830	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/493c5ca65ac6f856efa70c2bd4f6d998.jpg											
3418864829	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/43201cf25a3981d721e1a11e64e9bda4.jpg											
3418864828	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/fb9b1fbaf8-roadkill-2014-08-01-1132.jpg											
3418864827	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/08/63524cae8f-roadkill-2014-08-01-0850.jpg											
3418864825	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/09/a9f64de6b2439e0d52d003667ff8ff85.jpg											
3418864823	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/a2f6e09d6f46285692c05a1a4c702f8e.jpg											
3418864822	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/07/13fca1d5e7-roadkill-2014-07-31-1813.jpg											
3418864821	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/02/s415rdbygpql5d6ydvrvtdvqlgf6onip.jpg											
3418864817	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/08/d925beda3884a5f1503d278b4f0cc3cc.jpg											
3418864816	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/7lla1j69gkozdotvaxkcai1swiy2xaty.jpg											
3418864815	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/7d3f60f3f8cebeeb5f8b1923608047d0.jpg											
3418864814	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/a11ff258f4d9c129c206f2812ee5c4dd.jpg											
3418864813	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/08/d624cfc56b34e96d4576a2ade802da0c.jpg											
3418864812	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/e1f08a0723-roadkill-2014-03-22-1400.jpg											
3418864810	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/be3b5e2c67-roadkill-2014-03-22-1414.jpg											
3418864806	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/7c9d740cea3ae39c7920814277312866.jpg											
3418864805	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/eb1ae5f89f-roadkill-2014-03-22-1718.jpg											
3418864804	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/eb04b606351c9c1a2dcecb8d0227f970.jpg											
3418864803	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/325bc3c9bf7bc836b5b17d0dd3bb7449.jpg											
3418864802	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/43b07c61ba-roadkill-2014-03-22-2104.jpg											
3418864801	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/4e3167b406-roadkill-2014-03-22-1727.jpg											
3418864799	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/a415c4edb0837fe3278f145633142440.jpg											
3418864798	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/71ad7696b20e437932c9ed67692bde33.jpg											
3418864796	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/929bc35c96e0d29bb86c8403361c4b4e.jpg											
3418864795	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/jhkm5dfyqjgceitl02oy4iry0dlyzt3r.jpg											
3418864794	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/03/e818898e8527afd3e04452bd014845d3.jpg											
3418864791	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/494e02863fb5b99f4e69b07511b17f44.jpg											
3418864790	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/09/7lrqrry6o35xva1b2wcd0jewzfrbxu1s.jpg											
3418864789	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/05/7rsg02rh3w446hpxm5sh41vnb4to4ld5.jpg											
3418864788	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/833748775ef970a0e75bcb55335fbf50.jpg											
3418864786	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/d4f5ac7c968eeec90a962753fb7ad293.jpg											
3418864785	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/07/ea6eeb965ec760f4bde4b864c7d6b170.jpg											
3418864781	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/16f3592a18-roadkill-2014-03-23-0150.jpg											
3418864780	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/29c54034e7df350d1772aec33a844e75.jpg											
3418864779	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/c0db57b5fe-roadkill-2014-03-23-0916.jpg											
3418864778	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/677bc39a78-roadkill-2014-03-23-0830.jpg											
3418864777	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/31ch88o0f73n3jazcen5cj0qdzr8zqdg.jpg											
3418864776	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/5873f91236-roadkill-2014-03-23-0920.jpg											
3418864775	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/cf706fe00b-roadkill-2014-03-23-0929.jpg											
3418864774	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/6eba4a928ced971b73cf968793b6bbca.jpg											
3418864773	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/9c6c5109cfd0c2edb7eb8d6f979ad35b.jpg											
3418864772	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/f06db0c03d3db98c84be1b9315278e71.jpg											
3418864771	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/d060d420bee7e86bd766326875172e0e.jpg											
3418864769	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/aab1ac047825f36ecb6e4b236d7ef8e0.jpg											
3418864768	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/2be9aa5c3eefe36b173bcd502da9ec07.jpg											
3418864766	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/f14e4c88cc2ddac7b4c681ad10aab9d3.jpg											
3418864765	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/5ac4d6ea42eec366c32cb712ab315f0c.jpg											
3418864764	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/17b0c636fa-roadkill-2014-03-23-0943.jpg											
3418864763	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2014/03/317b30ba81-roadkill-2014-03-23-1152.jpg											
